sample,GPSC
SAMEA4022674,12
SAMEA6097762,12
SAMN20397639,12
SAMN14158142,12
SAMN09230602,12
SAMEA104035575,12
SAMEA115795146,12
SAMEA6097804,12
SAMEA2238319,12
SAMEA115795875,12
SAMEA2383029,12
SAMEA2342881,12
SAMN09224124,12
SAMN37512540,12
SAMN05222883,12
SAMEA114490328,12
SAMEA114479526,12
SAMEA6097777,12
SAMEA6098050,12
SAMN11122338,12
SAMN20397948,12
SAMEA4732886,12
SAMEA6914933,12
SAMEA115795318,12
SAMN41760750,12
SAMN20408487,12
SAMN41768283,12
SAMN41768246,12
SAMN14158271,12
SAMN42206890,12
SAMN41762106,12
SAMEA115412773,12
SAMEA2797460,12
SAMN41762339,12
SAMN20397832,12
SAMN41760968,12
SAMN33314448,12
SAMEA4024370,12
SAMN41761321,12
SAMEA114479033,12
SAMEA2342884,12
SAMEA6914984,12
SAMN11117429,12
SAMEA6097716,12
SAMN09230864,12
SAMEA6097867,12
SAMN09230572,12
SAMEA4024203,12
SAMEA111352089,12
SAMN20397981,12
SAMEA114332770,12
SAMEA6914767,12
SAMN20409239,12
SAMEA114332720,12
SAMN41765422,12
SAMN05222015,12
SAMEA114479064,12
SAMEA10427954,12
SAMEA5785664,12
SAMEA114521243,12
SAMN33607213,12
SAMN41759633,12
SAMN11117387,12
SAMN05220947,12
SAMEA114479263,12
SAMEA115376255,12
SAMN09231276,12
SAMEA2803908,12
SAMEA114332527,12
SAMN09230734,12
SAMEA104177260,12
SAMEA115032763,12
SAMN41761092,12
SAMEA114332462,12
SAMN26502580,12
SAMEA6097798,12
SAMN33606429,12
SAMEA2553818,12
SAMN41751278,12
SAMEA6097899,12
SAMEA114313513,12
SAMN20332645,12
SAMN11117269,12
SAMN41751267,12
SAMEA115376256,12
SAMN11122852,12
SAMEA6914844,12
SAMEA111441662,12
SAMN33314427,12
SAMN41765177,12
SAMN20408531,12
SAMN41760101,12
SAMN05222145,12
SAMN41761627,12
SAMEA114212057,12
SAMN09230560,12
SAMN09230988,12
SAMN41790596,12
SAMN41750510,12
SAMN14151245,12
SAMN09223998,12
SAMN41751057,12
SAMN11116803,12
SAMEA2059887,12
SAMN14157777,12
SAMN14169328,12
SAMN41751115,12
SAMN33607351,12
SAMN27737924,12
SAMEA115532139,12
SAMEA115376490,12
SAMEA6098041,12
SAMEA3713883,12
SAMN09223984,12
SAMEA114345968,12
SAMEA115376492,12
SAMN05222858,12
SAMN15562464,12
SAMN05935841,12
SAMN14158700,12
SAMEA6914954,12
SAMN09218526,12
SAMEA6098125,12
SAMN14168593,12
SAMEA970293,12
SAMN15562698,12
SAMEA104142013,12
SAMEA115606672,12
SAMEA4732554,12
SAMEA6914952,12
SAMN09231279,12
SAMN20408534,12
SAMN33607092,12
SAMN41751173,12
SAMN41762747,12
SAMEA6097767,12
SAMN33606251,12
SAMN41760875,12
SAMEA1026442,12
SAMEA6914796,12
SAMN37512539,12
SAMN05221991,12
SAMEA6098012,12
SAMEA6097820,12
SAMEA13187515,12
SAMN39946938,12
SAMN05221858,12
SAMN42206692,12
SAMEA6097831,12
SAMN41750820,12
SAMEA115794795,12
SAMN09230591,12
SAMEA12514543,12
SAMEA2238647,12
SAMEA6914996,12
SAMN05935905,12
SAMEA114441943,12
SAMN11117015,12
SAMEA6098044,12
SAMN09230619,12
SAMN41768453,12
SAMEA114490274,12
SAMN20409224,12
SAMEA2382617,12
SAMEA4928086,12
SAMEA114332763,12
SAMN37512564,12
SAMEA114479036,12
SAMN41790679,12
SAMEA2434612,12
SAMN33606459,12
SAMN37512464,12
SAMEA2059422,12
SAMEA4059075,12
SAMEA6914968,12
SAMEA114332562,12
SAMN20408572,12
SAMN20409153,12
SAMN41750527,12
SAMEA114332704,12
SAMEA114346222,12
SAMN33314421,12
SAMEA104141931,12
SAMEA3180611,12
SAMN08166714,12
SAMN11121197,12
SAMN15562571,12
SAMN00668054,12
SAMN11117045,12
SAMEA6097975,12
SAMN14158017,12
SAMN05222401,12
SAMEA2238532,12
SAMN09230596,12
SAMN41765037,12
SAMN15562603,12
SAMN09231256,12
SAMN33606379,12
SAMN09218923,12
SAMN05223094,12
SAMN14157874,12
SAMN14169342,12
SAMEA4388024,12
SAMEA114326208,12
SAMEA6098229,12
SAMN39946937,12
SAMEA3323269,12
SAMN41761059,12
SAMN20408398,12
SAMN09214312,12
SAMEA114211937,12
SAMEA114479106,12
SAMN20398002,12
SAMN41761322,12
SAMN14169026,12
SAMEA114490302,12
SAMN41768397,12
SAMEA5866328,12
SAMN33606509,12
SAMN41762584,12
SAMEA114332564,12
SAMN41761085,12
SAMN20409216,12
SAMEA6097927,12
SAMN11122810,12
SAMN05220926,12
SAMEA6914861,12
SAMN20332561,12
SAMEA114332602,12
SAMEA115794949,12
SAMEA2383261,12
SAMN41768648,12
SAMEA6098008,12
SAMN41751056,12
SAMN37512581,12
SAMN41139780,12
SAMN09230974,12
SAMN41750668,12
SAMN20398065,12
SAMN11122742,12
SAMN14151160,12
SAMEA114211772,12
SAMEA6097669,12
SAMN20331927,12
SAMEA6543368,12
SAMEA6914851,12
SAMEA6098022,12
SAMEA3145647,12
SAMEA6914941,12
SAMN37512536,12
SAMN14151028,12
SAMEA2382828,12
SAMN20398272,12
SAMEA3431414,12
SAMN41761450,12
SAMEA114479203,12
SAMEA6097851,12
SAMN33606525,12
SAMN20397812,12
SAMN41761255,12
SAMN41768644,12
SAMN14151262,12
SAMEA2238752,12
SAMEA114241885,12
SAMEA4023755,12
SAMEA6914904,12
SAMEA6098092,12
SAMN41761659,12
SAMEA6098218,12
SAMEA6098123,12
SAMN14151052,12
SAMEA970275,12
SAMEA6098232,12
SAMEA115795498,12
SAMN41762604,12
SAMN14150449,12
SAMEA970280,12
SAMN11117182,12
SAMEA114212052,12
SAMN11117028,12
SAMN41768602,12
SAMN11122606,12
SAMEA6097881,12
SAMEA114332687,12
SAMEA115503287,12
SAMEA114346219,12
SAMN37512603,12
SAMEA114441732,12
SAMN14169160,12
SAMEA114441980,12
SAMEA6097761,12
SAMN14168566,12
SAMEA114332710,12
SAMEA114313515,12
SAMN41762541,12
SAMN11116964,12
SAMEA4707896,12
SAMN20332180,12
SAMN20409217,12
SAMN09214263,12
SAMN09224683,12
SAMN41761224,12
SAMEA115794948,12
SAMEA2238766,12
SAMN14151348,12
SAMEA114332705,12
SAMEA115106851,12
SAMEA6097711,12
SAMN33314519,12
SAMN41761694,12
SAMN14168797,12
SAMN33606420,12
SAMEA1026614,12
SAMEA2203888,12
SAMN20332654,12
SAMEA3354077,12
SAMN09224189,12
SAMEA5866302,12
SAMEA115795898,12
SAMEA6097931,12
SAMN15562776,12
SAMN41790538,12
SAMEA2383138,12
SAMN09230562,12
SAMEA6097875,12
SAMN41750817,12
SAMEA104035089,12
SAMEA3221253,12
SAMN37512616,12
SAMN20408906,12
SAMEA104034573,12
SAMN41762325,12
SAMN37512626,12
SAMEA6098205,12
SAMEA6915001,12
SAMEA970294,12
SAMN11121555,12
SAMN41768214,12
SAMN37512485,12
SAMN41139422,12
SAMN30871575,12
SAMN14150438,12
SAMEA2382634,12
SAMEA6098063,12
SAMEA2238783,12
SAMN37512489,12
SAMN41751180,12
SAMN41765874,12
SAMN41790647,12
SAMEA114479435,12
SAMN11122905,12
SAMEA6098074,12
SAMN09224719,12
SAMN20397827,12
SAMN33606587,12
SAMN14151089,12
SAMEA114332699,12
SAMEA114241793,12
SAMEA114479449,12
SAMEA12364394,12
SAMEA104035432,12
SAMN20331952,12
SAMEA3323325,12
SAMEA114332649,12
SAMEA115606473,12
SAMEA6098031,12
SAMEA2612677,12
SAMEA114520615,12
SAMEA115029743,12
SAMN41790553,12
SAMEA2238623,12
SAMN20408735,12
SAMN09230836,12
SAMN41790755,12
SAMN20332301,12
SAMN11121816,12
SAMN33606591,12
SAMEA6098244,12
SAMN11117096,12
SAMN33606221,12
SAMEA115092411,12
SAMN14168989,12
SAMN20397649,12
SAMN14158400,12
SAMN33606159,12
SAMEA6914971,12
SAMEA104035472,12
SAMEA6914815,12
SAMEA6097888,12
SAMN41762369,12
SAMN09230889,12
SAMEA2446290,12
SAMEA115796693,12
SAMN09218856,12
SAMN14168961,12
SAMN14151000,12
SAMEA114479428,12
SAMN14168690,12
SAMEA6097924,12
SAMEA115795557,12
SAMEA3323302,12
SAMN09231255,12
SAMEA4388314,12
SAMEA970252,12
SAMN11121353,12
SAMN33606413,12
SAMN41761531,12
SAMEA2238327,12
SAMN11116636,12
SAMN09219377,12
SAMEA970220,12
SAMN41751020,12
SAMN20408928,12
SAMN33606223,12
SAMN09224196,12
SAMN33606259,12
SAMN33607197,12
SAMEA6097942,12
SAMN20331920,12
SAMN05935893,12
SAMN20332669,12
SAMN11121115,12
SAMEA6097972,12
SAMN41750623,12
SAMN14150562,12
SAMEA3323327,12
SAMN20398152,12
SAMN15562975,12
SAMEA6097715,12
SAMN14150707,12
SAMN14158083,12
SAMEA2382969,12
SAMEA114479529,12
SAMN09224331,12
SAMN33607068,12
SAMN41762870,12
SAMEA6098186,12
SAMN11122792,12
SAMN05222082,12
SAMN41768250,12
SAMN20332222,12
SAMN20408943,12
SAMN41768541,12
SAMEA2382640,12
SAMN03764925,12
SAMEA115032797,12
SAMN09230773,12
SAMEA2238781,12
SAMEA6097667,12
SAMEA4732692,12
SAMEA114332643,12
SAMN41760888,12
SAMEA3180620,12
SAMN11122886,12
SAMN41760826,12
SAMEA6914810,12
SAMN05221200,12
SAMN11121101,12
SAMN09219058,12
SAMN11122619,12
SAMN20408424,12
SAMN11117225,12
SAMEA6097917,12
SAMN41762268,12
SAMN20332474,12
SAMEA115795417,12
SAMEA6914930,12
SAMEA115377301,12
SAMEA2203756,12
SAMN41790506,12
SAMEA6914981,12
SAMEA115794754,12
SAMEA6098240,12
SAMN05935817,12
SAMEA114552619,12
SAMN09214331,12
SAMN41768439,12
SAMEA111351856,12
SAMN05220939,12
SAMN05935881,12
SAMN14151238,12
SAMN20409349,12
SAMEA104035880,12
SAMN41762303,12
SAMEA6097764,12
SAMN11116566,12
SAMN27406324,12
SAMN42206860,12
SAMEA115795276,12
SAMEA114521230,12
SAMEA114332585,12
SAMN33606606,12
SAMN37512468,12
SAMEA6098108,12
SAMN05935775,12
SAMN14158314,12
SAMEA3221854,12
SAMEA3251533,12
SAMN20408380,12
SAMN20331905,12
SAMEA114332512,12
SAMN41761145,12
SAMN20408799,12
SAMEA6097686,12
SAMEA6914771,12
SAMEA12514558,12
SAMEA114332611,12
SAMEA6914789,12
SAMN33606442,12
SAMN33606526,12
SAMEA970200,12
SAMN41790614,12
SAMN41765283,12
SAMN09230632,12
SAMN20397802,12
SAMEA6098019,12
SAMEA2239176,12
SAMEA4023798,12
SAMEA115796684,12
SAMN20331934,12
SAMEA115795604,12
SAMN41760757,12
SAMN20332662,12
SAMEA115376631,12
SAMN39946939,12
SAMN11121106,12
SAMEA6097828,12
SAMEA114375754,12
SAMN33314391,12
SAMEA2382829,12
SAMN14157858,12
SAMEA104154757,12
SAMEA115092577,12
SAMEA970228,12
SAMEA6098191,12
SAMEA114478807,12
SAMEA3373654,12
SAMEA6097734,12
SAMN11117358,12
SAMEA115795930,12
SAMN33825232,12
SAMEA2238597,12
SAMN20332613,12
SAMEA3373593,12
SAMEA6098214,12
SAMEA6098174,12
SAMEA6097817,12
SAMN33606407,12
SAMN37512600,12
SAMN20408931,12
SAMN41761464,12
SAMEA6097743,12
SAMN14150429,12
SAMEA3222000,12
SAMN20332299,12
SAMEA6097906,12
SAMEA2239036,12
SAMN41759818,12
SAMN41790776,12
SAMEA115092437,12
SAMN14158637,12
SAMN41139971,12
SAMEA114241896,12
SAMN33314336,12
SAMEA6098061,12
SAMEA1462986,12
SAMN11121593,12
SAMN41761194,12
SAMEA115532190,12
SAMN41790873,12
SAMEA6097665,12
SAMEA4930087,12
SAMN09219324,12
SAMEA6098124,12
SAMN14150954,12
SAMEA6097668,12
SAMEA3221233,12
SAMEA6914778,12
SAMN11121468,12
SAMEA114332744,12
SAMN33314545,12
SAMEA6097977,12
SAMN14169172,12
SAMEA6914993,12
SAMEA114332576,12
SAMN09223878,12
SAMN11122859,12
SAMN41790552,12
SAMN37512499,12
SAMEA114552439,12
SAMN37512593,12
SAMN20398122,12
SAMN41394566,12
SAMEA112647562,12
SAMN05223261,12
SAMEA5226037,12
SAMEA2336128,12
SAMEA6914821,12
SAMEA6914802,12
SAMN14168730,12
SAMN41760554,12
SAMN14169037,12
SAMN20409077,12
SAMN41760860,12
SAMN11117030,12
SAMEA6915000,12
SAMEA115795545,12
SAMEA115376587,12
SAMN11117309,12
SAMN11116971,12
SAMEA6098043,12
SAMEA4561253,12
SAMN37512630,12
SAMN09224633,12
SAMN05223030,12
SAMEA114441985,12
SAMN14151167,12
SAMN11121236,12
SAMN33606400,12
SAMN11122638,12
SAMN11121464,12
SAMEA6098209,12
SAMEA6914945,12
SAMN11120926,12
SAMEA2382946,12
SAMN41760285,12
SAMEA3323464,12
SAMN11117142,12
SAMN09230617,12
SAMN20332261,12
SAMN20332300,12
SAMN03764926,12
SAMN41790793,12
SAMN41790800,12
SAMEA114332765,12
SAMN20397708,12
SAMN05221022,12
SAMEA6097769,12
SAMEA3176093,12
SAMEA115795473,12
SAMN41751360,12
SAMN09218550,12
SAMN15562976,12
SAMN41751226,12
SAMN09218935,12
SAMEA3713944,12
SAMN20331946,12
SAMEA6098181,12
SAMN41762507,12
SAMEA114332542,12
SAMN20398071,12
SAMN41765798,12
SAMN41760386,12
SAMEA2057562,12
SAMN20331975,12
SAMN14150774,12
SAMEA6914960,12
SAMN14168640,12
SAMEA13187499,12
SAMEA114332496,12
SAMN11117154,12
SAMN41765075,12
SAMEA114212252,12
SAMEA6097771,12
SAMN33606421,12
SAMN41760432,12
SAMN11122643,12
SAMN14168868,12
SAMEA2059083,12
SAMN05222391,12
SAMN41751385,12
SAMN41768370,12
SAMEA6097742,12
SAMEA4763337,12
SAMEA6097849,12
SAMN14150647,12
SAMN33606426,12
SAMN41750876,12
SAMN41760098,12
SAMN33606264,12
SAMN09223961,12
SAMEA114332524,12
SAMEA3354044,12
SAMN41762175,12
SAMEA3323382,12
SAMEA6914897,12
SAMEA115796255,12
SAMEA115795153,12
SAMEA3430846,12
SAMN09230740,12
SAMEA104035199,12
SAMN41768544,12
SAMN41751401,12
SAMEA114332789,12
SAMN41761646,12
SAMN14169022,12
SAMN14158450,12
SAMEA3466759,12
SAMEA114211902,12
SAMEA114478912,12
SAMN09224013,12
SAMEA112961629,12
SAMN09231188,12
SAMN27406323,12
SAMN14150550,12
SAMEA114521220,12
SAMN09224314,12
SAMEA6098159,12
SAMEA114442063,12
SAMEA115794880,12
SAMEA6097993,12
SAMEA112824268,12
SAMN41760215,12
SAMN20398030,12
SAMN09224840,12
SAMN14158514,12
SAMN09230573,12
SAMEA6097690,12
SAMEA114521043,12
SAMEA6914915,12
SAMN11116524,12
SAMN05222968,12
SAMN20332694,12
SAMEA115795655,12
SAMN11117145,12
SAMEA6914832,12
SAMEA114345873,12
SAMEA3714477,12
SAMN11117469,12
SAMEA6914886,12
SAMN20398092,12
SAMN41751314,12
SAMEA4024231,12
SAMN15562604,12
SAMN09230812,12
SAMEA2057718,12
SAMN33607064,12
SAMEA115796515,12
SAMN41761908,12
SAMEA114479462,12
SAMN33606393,12
SAMEA6914994,12
SAMEA114552177,12
SAMEA114332795,12
SAMEA6097960,12
SAMN20332342,12
SAMN20408492,12
SAMN33607058,12
SAMN41762780,12
SAMEA6914765,12
SAMN41768345,12
SAMEA6098142,12
SAMN14151043,12
SAMN14158313,12
SAMN41765120,12
SAMEA2259734,12
SAMN11116939,12
SAMEA3713924,12
SAMN41761954,12
SAMN05221419,12
SAMEA6098065,12
SAMN05221461,12
SAMEA6098009,12
SAMEA6914903,12
SAMN41762407,12
SAMEA114332610,12
SAMEA6914942,12
SAMEA3181902,12
SAMN33607373,12
SAMN41761180,12
SAMN41765056,12
SAMEA6098169,12
SAMN05223172,12
SAMN33606504,12
SAMN05221502,12
SAMEA114211886,12
SAMN05222519,12
SAMN33607369,12
SAMEA6098236,12
SAMN11121029,12
SAMN35364567,12
SAMEA6097870,12
SAMN11116860,12
SAMN14150910,12
SAMN33606464,12
SAMEA115796203,12
SAMEA104177191,12
SAMEA114332703,12
SAMEA5786112,12
SAMEA114392734,12
SAMN20398333,12
SAMN33606402,12
SAMN37512457,12
SAMN05222993,12
SAMEA114552576,12
SAMEA6098225,12
SAMN11117308,12
SAMN37512509,12
SAMN11121511,12
SAMEA4388103,12
SAMN20398308,12
SAMN27737889,12
SAMN41768322,12
SAMN42364220,12
SAMN20409318,12
SAMN09230607,12
SAMN09214282,12
SAMN11122401,12
SAMN33607503,12
SAMN14168573,12
SAMEA6914868,12
SAMEA114521091,12
SAMEA6914797,12
SAMEA2796416,12
SAMEA115795703,12
SAMN33314388,12
SAMEA4561002,12
SAMN20332468,12
SAMN09214332,12
SAMN33606494,12
SAMEA6098111,12
SAMEA3431412,12
SAMN11116740,12
SAMEA6914973,12
SAMN11116883,12
SAMN33606417,12
SAMEA2382679,12
SAMEA114441687,12
SAMEA6098201,12
SAMN11117414,12
SAMN41762506,12
SAMN05221408,12
SAMEA115795319,12
SAMN20409142,12
SAMEA114479141,12
SAMEA6914923,12
SAMN20408551,12
SAMEA2796604,12
SAMN41790697,12
SAMEA112824341,12
SAMN11117476,12
SAMN41768635,12
SAMN05222106,12
SAMEA6097673,12
SAMN20408973,12
SAMEA6097725,12
SAMN05222639,12
SAMEA6097834,12
SAMEA2382701,12
SAMN41751152,12
SAMN05223247,12
SAMEA114441915,12
SAMN20331825,12
SAMN14150463,12
SAMEA115376326,12
SAMN05222155,12
SAMN11116825,12
SAMN35363232,12
SAMN41751493,12
SAMN05221476,12
SAMN15562980,12
SAMN41760283,12
SAMN41761496,12
SAMN09230586,12
SAMN41762683,12
SAMN09214267,12
SAMEA6097666,12
SAMN05222839,12
SAMN14151324,12
SAMN20408999,12
SAMN41751104,12
SAMN09230818,12
SAMEA115376419,12
SAMN33607452,12
SAMN14158089,12
SAMN14150762,12
SAMEA115796505,12
SAMN05221241,12
SAMN41790820,12
SAMEA970250,12
SAMEA6097835,12
SAMN41761901,12
SAMEA6098054,12
SAMN14158558,12
SAMN33606337,12
SAMEA12514532,12
SAMEA114520846,12
SAMEA6097838,12
SAMN34146000,12
SAMEA115796369,12
SAMN09230927,12
SAMN09224822,12
SAMN37512510,12
SAMN41751110,12
SAMEA6098156,12
SAMN14150575,12
SAMN33606443,12
SAMN41762270,12
SAMN09224849,12
SAMEA6097991,12
SAMEA114332737,12
SAMN20408935,12
SAMN20409071,12
SAMN37512547,12
SAMN09223963,12
SAMN41751249,12
SAMEA115796294,12
SAMEA5786234,12
SAMN20408459,12
SAMEA6914927,12
SAMEA2382782,12
SAMEA6097745,12
SAMN20397875,12
SAMN20332073,12
SAMEA6914889,12
SAMN09219345,12
SAMN11121369,12
SAMEA114332700,12
SAMEA114346238,12
SAMEA3512854,12
SAMN09219388,12
SAMN41768329,12
SAMEA6097803,12
SAMEA6098198,12
SAMN33606408,12
SAMN11122359,12
SAMEA2674844,12
SAMN20409258,12
SAMN33607447,12
SAMEA6098131,12
SAMN41768302,12
SAMEA115795116,12
SAMN11116994,12
SAMN41751383,12
SAMN20408883,12
SAMEA4388128,12
SAMN41751380,12
SAMN14150888,12
SAMEA6097919,12
SAMEA114332624,12
SAMN33606427,12
SAMEA115532126,12
SAMEA6098136,12
SAMEA6097677,12
SAMEA111351897,12
SAMN41765337,12
SAMEA6097816,12
SAMEA6098085,12
SAMEA114521030,12
SAMEA4388396,12
SAMEA970256,12
SAMN33606375,12
SAMEA114478731,12
SAMN09230975,12
SAMN09231098,12
SAMN37512466,12
SAMN33606378,12
SAMN11116612,12
SAMN05222538,12
SAMN41751171,12
SAMN09224232,12
SAMN41768385,12
SAMN41751234,12
SAMEA114332738,12
SAMN20398283,12
SAMN20408804,12
SAMN41751207,12
SAMN14169343,12
SAMEA6914986,12
SAMEA115532161,12
SAMN33314482,12
SAMEA6098212,12
SAMN33606471,12
SAMEA114346133,12
SAMN09218988,12
SAMEA5081929,12
SAMN20332572,12
SAMEA2239016,12
SAMEA115795262,12
SAMN11116502,12
SAMEA4732701,12
SAMEA114212310,12
SAMEA2239135,12
SAMEA3431421,12
SAMEA112647550,12
SAMEA1025453,12
SAMEA6098213,12
SAMN41765449,12
SAMEA6914814,12
SAMN09224549,12
SAMN11117300,12
SAMEA114490237,12
SAMN37512517,12
SAMEA115376488,12
SAMEA104177190,12
SAMN20332228,12
SAMEA4387938,12
SAMN09230549,12
SAMEA104035565,12
SAMEA6914939,12
SAMN05222211,12
SAMN20332334,12
SAMN20409208,12
SAMN10608766,12
SAMEA2446170,12
SAMEA970273,12
SAMN33314346,12
SAMEA6098153,12
SAMEA6914786,12
SAMN11122300,12
SAMEA4928148,12
SAMEA4733002,12
SAMN20332379,12
SAMN41762225,12
SAMN05221504,12
SAMN14150823,12
SAMN09219011,12
SAMEA115606424,12
SAMN20331854,12
SAMN41768271,12
SAMN33314493,12
SAMN41751087,12
SAMN37512590,12
SAMN14150652,12
SAMN41790867,12
SAMEA2814562,12
SAMN20397736,12
SAMN41750921,12
SAMEA3176014,12
SAMN20408537,12
SAMN20332237,12
SAMEA2259733,12
SAMN41765448,12
SAMEA2626745,12
SAMEA114552148,12
SAMN09230913,12
SAMEA4732433,12
SAMN11117097,12
SAMN14168812,12
SAMEA6097905,12
SAMN11122376,12
SAMN05221247,12
SAMEA13187510,12
SAMEA12364492,12
SAMN10608809,12
SAMN20409377,12
SAMEA6097660,12
SAMN41765366,12
SAMN41765100,12
SAMEA114332665,12
SAMN20331806,12
SAMEA6914800,12
SAMN20408966,12
SAMN20332219,12
SAMN41761523,12
SAMN41751201,12
SAMEA6097909,12
SAMEA2204016,12
SAMEA3180594,12
SAMN14168957,12
SAMEA6097727,12
SAMN37512518,12
SAMN41751130,12
SAMN20332205,12
SAMN42206904,12
SAMN09224817,12
SAMEA114520513,12
SAMN20331805,12
SAMN41761488,12
SAMEA115376655,12
SAMEA3145630,12
SAMEA115531883,12
SAMN05222787,12
SAMN09230653,12
SAMN11121544,12
SAMN05220909,12
SAMN41750889,12
SAMN09230689,12
SAMEA115796272,12
SAMN05222678,12
SAMN41761912,12
SAMN41750742,12
SAMN14151174,12
SAMN41750808,12
SAMEA3339678,12
SAMN09224624,12
SAMN11121124,12
SAMN41790733,12
SAMEA104034730,12
SAMEA2238685,12
SAMN41762471,12
SAMN41761125,12
SAMN10608846,12
SAMN08647611,12
SAMEA114552710,12
SAMN37512611,12
SAMEA114212108,12
SAMEA114332586,12
SAMN41762163,12
SAMEA970301,12
SAMEA12514529,12
SAMN10608663,12
SAMN36507083,12
SAMEA3373652,12
SAMEA115795226,12
SAMEA115795408,12
SAMEA12364346,12
SAMN20332409,12
SAMN11122607,12
SAMN11116660,12
SAMN41765236,12
SAMN41764912,12
SAMEA9633249,12
SAMN41750888,12
SAMEA115796843,12
SAMEA6914907,12
SAMN37512577,12
SAMN09218742,12
SAMN41139444,12
SAMEA111351905,12
SAMN11117135,12
SAMN20331983,12
SAMEA114479049,12
SAMEA115412697,12
SAMN14158423,12
SAMEA4732592,12
SAMN09214268,12
SAMN41768202,12
SAMN14158066,12
SAMEA115427360,12
SAMN20409115,12
SAMN09218945,12
SAMEA1024867,12
SAMEA115796263,12
SAMEA104034812,12
SAMEA2446251,12
SAMN33606523,12
SAMN20409029,12
SAMN14168948,12
SAMEA4732982,12
SAMN33606466,12
SAMN14158340,12
SAMEA10427947,12
SAMN33606456,12
SAMEA970217,12
SAMEA115794804,12
SAMN37512498,12
SAMEA12364481,12
SAMN14158584,12
SAMN05222916,12
SAMEA6543350,12
SAMEA115377068,12
SAMEA114332793,12
SAMN05223096,12
SAMN09214265,12
SAMN41765395,12
SAMN20408886,12
SAMN41751440,12
SAMEA2383109,12
SAMEA6097936,12
SAMEA6097938,12
SAMN41751222,12
SAMEA4024424,12
SAMN11122730,12
SAMN41764998,12
SAMN41751049,12
SAMN14150885,12
SAMN33606392,12
SAMEA6097941,12
SAMEA115165677,12
SAMEA2238762,12
SAMEA114858530,12
SAMEA6914963,12
SAMN11116800,12
SAMN41768290,12
SAMEA6914999,12
SAMN37512584,12
SAMN33606480,12
SAMN14157846,12
SAMEA114858528,12
SAMEA6097760,12
SAMN20397871,12
SAMN40152194,12
SAMEA2383105,12
SAMEA114332694,12
SAMN37512543,12
SAMN20397663,12
SAMEA115377023,12
SAMN11122958,12
SAMEA6097705,12
SAMN41750524,12
SAMEA6914901,12
SAMN41790725,12
SAMEA115794672,12
SAMN41761559,12
SAMEA114552694,12
SAMEA3180635,12
SAMEA112824276,12
SAMEA6098088,12
SAMN33606474,12
SAMEA115795105,12
SAMN05221033,12
SAMEA114552394,12
SAMEA6097808,12
SAMN05221083,12
SAMN41768517,12
SAMN41768223,12
SAMEA6098000,12
SAMEA2059549,12
SAMN14150991,12
SAMN09224469,12
SAMEA6914849,12
SAMN11117192,12
SAMN42206679,12
SAMEA6097703,12
SAMEA114332556,12
SAMN11117236,12
SAMN41751122,12
SAMN11121183,12
SAMN42206759,12
SAMEA2238828,12
SAMN33606043,12
SAMN14158035,12
SAMN41768445,12
SAMN11121143,12
SAMEA3714035,12
SAMN20408473,12
SAMN05221088,12
SAMN41750901,12
SAMEA2612655,12
SAMN09230961,12
SAMEA6914959,12
SAMN11116558,12
SAMEA114211920,12
SAMN41760395,12
SAMN11121128,12
SAMEA104177183,12
SAMEA115532187,12
SAMN37512545,12
SAMEA111457407,12
SAMN08647706,12
SAMEA2059561,12
SAMEA6914805,12
SAMN41751163,12
SAMN09224210,12
SAMEA115165663,12
SAMN41790810,12
SAMEA115377032,12
SAMN33606499,12
SAMEA114346060,12
SAMEA3323270,12
SAMN41765837,12
SAMEA12566187,12
SAMN09230626,12
SAMN14168625,12
SAMN41750577,12
SAMN41762679,12
SAMN41762634,12
SAMN08647825,12
SAMEA3714033,12
SAMEA115376400,12
SAMN37512459,12
SAMEA6914985,12
SAMN20332196,12
SAMEA112299528,12
SAMEA114332603,12
SAMEA6914879,12
SAMN20332366,12
SAMN20398106,12
SAMEA6097999,12
SAMN41760276,12
SAMEA114490245,12
SAMN11117235,12
SAMEA2239138,12
SAMN14158407,12
SAMEA114521255,12
SAMEA6098058,12
SAMEA2298334,12
SAMEA112647529,12
SAMN05222773,12
SAMEA3175979,12
SAMEA6097934,12
SAMN11121740,12
SAMEA114309672,12
SAMEA6097689,12
SAMN05222173,12
SAMN20331935,12
SAMEA115376787,12
SAMEA115794671,12
SAMEA3713879,12
SAMEA970207,12
SAMEA2674599,12
SAMN14158215,12
SAMEA114490203,12
SAMN20408890,12
SAMN41139722,12
SAMN37512627,12
SAMN05222053,12
SAMN05935857,12
SAMN20408552,12
SAMEA6914811,12
SAMN33606467,12
SAMN41762070,12
SAMEA114478744,12
SAMEA115794756,12
SAMN05222757,12
SAMEA6914891,12
SAMEA6914806,12
SAMN19718682,12
SAMN33607380,12
SAMEA4732240,12
SAMEA6098078,12
SAMN09230605,12
SAMN20398057,12
SAMEA104154717,12
SAMEA1026481,12
SAMEA114212012,12
SAMN39946936,12
SAMEA3545907,12
SAMN41762030,12
SAMN11117266,12
SAMN41765168,12
SAMN41750764,12
SAMEA6098113,12
SAMN42206737,12
SAMEA4873685,12
SAMN20409079,12
SAMEA115607014,12
SAMN14158276,12
SAMEA114036761,12
SAMEA114332536,12
SAMEA114332682,12
SAMN09231033,12
SAMN09219208,12
SAMN11116669,12
SAMN20397739,12
SAMN20408684,12
SAMN41751155,12
SAMN41765525,12
SAMN20332090,12
SAMEA115532196,12
