predicted_serotype,tip,predicted_serogroup,is_cps,nn_serotype,nn_serogroup,nn_genogroup,nn_distance,tool,threshold,is_novel_serogroup,GPSC,final_serotype_prediction,final_serogroup_prediction,Name,Genogroup,SeroBA_Unknown,SeroBA_Type
38,SAMEA4024711,38,TRUE,38,38,25A_25F_38,2.0055025675402e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024727,38,TRUE,38,38,25A_25F_38,5.0968883702229e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024733,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024734,38,TRUE,38,38,25A_25F_38,1.3788869239195e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024765,38,TRUE,38,38,25A_25F_38,1.3910987728349e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4024776,38,TRUE,38,38,25A_25F_38,2.3288895509443e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6499619,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6499620,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6499726,38,TRUE,38,38,25A_25F_38,1.9773252207677e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6499731,38,TRUE,38,38,25A_25F_38,0.00471974710291522,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6499867,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500188,38,TRUE,38,38,25A_25F_38,5.1167229553505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500206,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500208,38,TRUE,38,38,25A_25F_38,0.00463574948533129,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500391,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500416,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500417,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500423,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500456,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500481,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500484,38,TRUE,38,38,25A_25F_38,9.0783470925481e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500533,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500603,38,TRUE,38,38,25A_25F_38,1.9623219208131e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500618,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500638,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500663,38,TRUE,38,38,25A_25F_38,1.9644919929151e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500712,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500717,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500754,38,TRUE,38,38,25A_25F_38,7.2128245972558e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA6500796,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA8647341,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA8647446,38,TRUE,38,38,25A_25F_38,3.5002507306802e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA9633305,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN02738178,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN02738199,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764951,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764952,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764953,38,TRUE,38,38,25A_25F_38,5.9754677775125e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764954,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764955,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764956,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764957,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN03764958,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN04254687,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05220900,38,TRUE,38,38,25A_25F_38,5.6791173178338e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05220963,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221124,38,TRUE,38,38,25A_25F_38,5.6518303590225e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221360,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221361,38,TRUE,38,38,25A_25F_38,0.00179474603392248,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151085,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221387,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221423,38,TRUE,38,38,25A_25F_38,0.00140069395565844,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221485,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221524,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221892,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221896,38,TRUE,38,38,25A_25F_38,4.7750167206694e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05221909,38,TRUE,38,38,25A_25F_38,0.00174073272700781,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05222142,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05222215,38,TRUE,38,38,25A_25F_38,6.4648050081417e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05222378,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05222528,38,TRUE,38,38,25A_25F_38,0.0104304167042045,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05222781,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05222900,38,TRUE,38,38,25A_25F_38,0.00175061483314453,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05223056,38,TRUE,38,38,25A_25F_38,5.2411729256385e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05223165,38,TRUE,38,38,25A_25F_38,8.2105383208219e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05223208,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05935853,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05935873,38,TRUE,38,38,25A_25F_38,6.38553918895779e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN05935926,38,TRUE,38,38,25A_25F_38,3.3603863019093e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN08647322,38,TRUE,38,38,25A_25F_38,9.34576276081511e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN08647380,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09214294,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN09218468,38,TRUE,38,38,25A_25F_38,5.6791173178338e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14169099,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14169334,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN15562456,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN15562524,38,TRUE,38,38,25A_25F_38,8.6338397133134e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN15562711,38,TRUE,38,38,25A_25F_38,0.00186001264863178,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN15562840,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20332143,38,TRUE,38,38,25A_25F_38,0.00415870916131866,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20332177,38,TRUE,38,38,25A_25F_38,2.3743680693577e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20332248,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20332393,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20332690,38,TRUE,38,38,25A_25F_38,0.005393625834746,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20332716,38,TRUE,38,38,25A_25F_38,0.00179289123754489,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20397684,38,TRUE,38,38,25A_25F_38,0.00235696204160884,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20397687,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20397703,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20397881,38,TRUE,38,38,25A_25F_38,0.00220547724564479,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20398099,38,TRUE,38,38,25A_25F_38,3.4524975278349e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20398243,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20398279,38,TRUE,38,38,25A_25F_38,4.2750486268638e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20398296,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20398319,38,TRUE,38,38,25A_25F_38,0.0017924385710748,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20408418,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20408546,38,TRUE,38,38,25A_25F_38,0.00104131036291899,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20408576,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117437,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11120884,38,TRUE,38,38,25A_25F_38,0.00166465377724001,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20408985,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20409148,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20409181,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN20409302,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN25118951,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN25118953,38,TRUE,38,38,25A_25F_38,0.00753217642149728,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN25118982,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN25119159,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN25119216,38,TRUE,38,38,25A_25F_38,0.00127066590082625,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27737930,38,TRUE,38,38,25A_25F_38,0.00307988622974986,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27737937,38,TRUE,38,38,25A_25F_38,0.00307988622974986,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27738011,38,TRUE,38,38,25A_25F_38,0.00387660710384663,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27738014,38,TRUE,38,38,25A_25F_38,5.6829148432424e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27738030,38,TRUE,38,38,25A_25F_38,0.00307988622974986,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27738085,38,TRUE,38,38,25A_25F_38,8.5011548259383e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27738090,38,TRUE,38,38,25A_25F_38,9.4050975346982e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN27738093,38,TRUE,38,38,25A_25F_38,9.4050975346982e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606267,38,TRUE,38,38,25A_25F_38,5.3363713676102e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4388165,38,TRUE,38,38,25A_25F_38,3.0396739717319e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561034,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561038,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561044,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561053,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561205,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11116906,38,TRUE,38,38,25A_25F_38,0.00142976234254432,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117041,38,TRUE,38,38,25A_25F_38,0.00122494090971225,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117091,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117187,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117188,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117272,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117302,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117325,38,TRUE,38,38,25A_25F_38,0.00123837495660783,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117343,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11117359,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14157920,38,TRUE,38,38,25A_25F_38,4.2750486268638e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14158176,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11120906,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11120980,38,TRUE,38,38,25A_25F_38,0.00127066590082625,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121130,38,TRUE,38,38,25A_25F_38,4.2750486268638e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121132,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4707873,38,TRUE,38,38,25A_25F_38,3.0847954820323e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121221,38,TRUE,38,38,25A_25F_38,0.00155600275613709,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121261,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121300,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121457,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121537,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121583,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121594,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121636,38,TRUE,38,38,25A_25F_38,0.0017924385710748,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121638,38,TRUE,38,38,25A_25F_38,2.0673345046695e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121745,38,TRUE,38,38,25A_25F_38,0.00136895500671463,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121787,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11121800,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122291,38,TRUE,38,38,25A_25F_38,0.00100659608256614,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122326,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122392,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122468,38,TRUE,38,38,25A_25F_38,0.00136895500671463,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122876,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122882,38,TRUE,38,38,25A_25F_38,4.2750486268638e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122902,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122906,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN11122978,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14150595,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151047,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926161,38,TRUE,38,38,25A_25F_38,0.00136066690987268,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151099,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
